name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
KOI-2491 b,0,,0.13123,2.668362000000,0.0370000,,,,,,1230.0,,,,,19 44 18,+45 37 37,1252.27,0.9690,0.8600,,5782.00,0.4000,Kepler Objects of Interest
KOI-4764 b,0,,0.16403,31.420198000000,0.1830830,,,,,,471.0,,,,,19 28 44,+41 19 40,1022.71,,0.7520,-0.1800,5268.00,,Kepler Objects of Interest
KOI-2031 b,0,,0.14399,9.304236000000,0.0740000,,,,,,554.0,,,,,18 55 35,+41 13 17,359.26,0.6200,0.5900,,4451.00,13.8000,Kepler Objects of Interest
KOI-1240 b,0,,0.12758,2.139564000000,0.0320000,,,,,,1311.0,,,,,19 25 33,+42 10 50,747.59,0.9570,0.8600,,5738.00,0.9000,Kepler Objects of Interest
KOI-1240 c,0,,0.21962,4.807078000000,0.0550000,,,,,,1000.0,,,,,19 25 33,+42 10 50,747.59,0.9570,0.8600,,5738.00,0.9000,Kepler Objects of Interest
KOI-0654 b,0,,0.23147,8.594777000000,0.0830000,,,,,,1045.0,,,,,18 57 38,+41 14 14,985.52,1.0420,1.2800,,6034.00,6.3000,Kepler Objects of Interest
KOI-0654 c,0,,0.26428,10.222084000000,0.0930000,,,,,,987.0,,,,,18 57 38,+41 14 14,985.52,1.0420,1.2800,,6034.00,6.3000,Kepler Objects of Interest
KOI-0898 b,0,,0.25790,9.770513000000,0.0780000,,,,,,572.0,,,,,18 48 55,+43 39 56,633.24,0.6640,0.6070,,4648.00,6.1000,Kepler Objects of Interest
KOI-0898 c,0,,0.19866,5.169820000000,0.0510000,,,,,,708.0,,,,,18 48 55,+43 39 56,633.24,0.6640,0.6070,,4648.00,6.1000,Kepler Objects of Interest
KOI-0898 d,0,,0.21507,20.089760000000,0.1260000,,,,,,450.0,,,,,18 48 55,+43 39 56,633.24,0.6640,0.6070,,4648.00,6.1000,Kepler Objects of Interest
KOI-4820 b,0,,0.16959,14.740197700000,0.1194660,,,,,,750.0,,,,,19 53 31,+46 53 21,1452.85,,0.9590,-0.0600,5999.00,,Kepler Objects of Interest
KOI-4371 b,0,,0.18864,66.369355000000,0.3218420,,,,,,472.0,,,,,19 02 13,+49 19 48,1472.62,,0.9760,-0.2200,6139.00,,Kepler Objects of Interest
KOI-4759 b,0,,0.14034,17.767203100000,0.1315280,,,,,,749.0,,,,,19 11 05,+43 44 02,1264.48,,1.0480,-0.2400,6018.00,,Kepler Objects of Interest
KOI-5718 b,0,,0.44107,233.667000000000,0.7426120,,,,,,295.9,,,,,19 39 30,+46 36 26,2975.09,,1.0000,0.0000,5780.00,,Kepler Objects of Interest
KOI-2852 b,0,,0.12120,0.675649000000,0.0150000,,,,,,1961.0,,,,,19 39 04,+41 38 40,1514.87,1.0500,0.9100,,5718.00,,Kepler Objects of Interest
KOI-0189 b,0,,0.90037,30.360447000000,0.1700000,,,,,,439.0,,,,,18 59 31,+49 16 01,428.35,0.7110,0.6990,,4905.00,13.8000,Kepler Objects of Interest
KOI-4276 b,0,,0.12202,56.644786000000,0.2874080,,,,,,550.0,,,,,19 03 52,+41 21 48,491.06,,1.2010,-0.2400,6102.00,,Kepler Objects of Interest
KOI-2482 b,0,,0.17862,45.088700000000,0.2450000,,,,,,475.0,,,,,19 28 27,+49 15 23,950.46,0.9640,0.8600,,5753.00,0.5000,Kepler Objects of Interest
KOI-0377 b,0,,0.75456,19.273938000000,0.1430000,,,,,,678.0,,,,,19 02 17,+38 24 03,657.10,1.0530,1.0120,,5777.00,2.7000,Kepler Objects of Interest
KOI-0377 c,0,,0.74909,38.907202000000,0.2290000,,,,,,536.0,,,,,19 02 17,+38 24 03,657.10,1.0530,1.0120,,5777.00,2.7000,Kepler Objects of Interest
KOI-0377 d,0,,0.15219,1.592971600000,0.0270000,,,,,,1560.0,,,,,19 02 17,+38 24 03,657.10,1.0530,1.0120,,5777.00,2.7000,Kepler Objects of Interest
KOI-0356 b,0,,0.52218,1.827081300000,0.0280000,,,,,,1791.0,,,,,19 50 56,+49 38 13,897.31,0.9160,1.6000,,5364.00,13.7000,Kepler Objects of Interest
KOI-2845 b,0,,0.07473,1.574087200000,0.0220000,,,,,,895.0,,,,,19 13 39,+47 52 43,397.54,0.5590,0.5330,,4121.00,13.9000,Kepler Objects of Interest
KOI-4773 b,0,,0.08293,8.849350000000,0.0862185,,,,,,1056.0,,,,,19 47 22,+43 41 50,,,1.3060,,,,Kepler Objects of Interest
KOI-1685 b,0,,0.32807,70.465400000000,0.3540000,,,,,,506.0,,,,,19 35 31,+41 23 37,1442.06,1.1900,1.1200,,6450.00,0.2400,Kepler Objects of Interest
KOI-0366 b,0,,0.96598,75.112019000000,0.3790000,,,,,,548.0,,,,,19 26 39,+38 37 09,435.36,1.2900,1.5200,,6207.00,2.6000,Kepler Objects of Interest
KOI-0912 b,0,,0.20960,10.848507000000,0.0810000,,,,,,519.0,,,,,19 42 19,+44 32 45,388.85,0.6100,0.5800,,4397.00,13.9000,Kepler Objects of Interest
KOI-0912 c,0,,0.11482,6.668391000000,0.0590000,,,,,,608.0,,,,,19 42 19,+44 32 45,388.85,0.6100,0.5800,,4397.00,13.9000,Kepler Objects of Interest
KOI-2347 b,0,,0.09204,0.587993300000,0.0110000,,,,,,1262.0,,,,,19 31 05,+44 10 41,295.05,0.5570,0.5320,,4115.00,14.0000,Kepler Objects of Interest
KOI-2029 b,0,,0.12120,16.332790000000,0.1180000,,,,,,572.0,,,,,19 59 35,+46 03 07,261.03,0.8270,0.7250,,5227.00,0.6000,Kepler Objects of Interest
KOI-2029 c,0,,0.07655,10.055480000000,0.0860000,,,,,,669.0,,,,,19 59 35,+46 03 07,261.03,0.8270,0.7250,,5227.00,0.6000,Kepler Objects of Interest
KOI-2029 d,0,,0.06124,6.887264890000,0.0665080,,,,,,777.0,,,,,19 59 35,+46 03 07,261.03,0.8270,0.7250,,5227.00,0.6000,Kepler Objects of Interest
KOI-2029 e,0,,0.05778,4.788446570000,0.0521962,,,,,,877.0,,,,,19 59 35,+46 03 07,261.03,0.8270,0.7250,,5227.00,0.6000,Kepler Objects of Interest
KOI-0842 b,0,,0.19775,12.718070000000,0.0930000,,,,,,548.0,,,,,19 31 39,+41 03 39,580.33,0.6710,0.6480,,4709.00,13.9000,Kepler Objects of Interest
KOI-0842 c,0,,0.23785,36.065950000000,0.1870000,,,,,,387.0,,,,,19 31 39,+41 03 39,580.33,0.6710,0.6480,,4709.00,13.9000,Kepler Objects of Interest
KOI-1483 b,0,,4.82991,185.951870000000,0.6370000,,,,,,306.0,,,,,19 16 36,+50 15 11,750.79,0.9950,0.8900,,5866.00,0.4000,Kepler Objects of Interest
KOI-4875 b,0,,0.08840,0.912163000000,0.0149685,,,,,,1036.0,,,,,19 23 07,+38 11 16,,,0.5160,,,,Kepler Objects of Interest
KOI-4587 b,0,,0.11847,6.362852000000,0.0678451,,,,,,974.0,,,,,19 00 53,+40 57 32,,,0.9270,,,,Kepler Objects of Interest
KOI-0814 b,0,,0.25516,22.366580000000,0.1490000,,,,,,545.0,,,,,19 38 50,+39 31 18,1000.40,0.8780,0.7700,,5424.00,0.6000,Kepler Objects of Interest
KOI-1951 b,0,,0.18226,37.322810000000,0.2280000,,,,,,598.0,,,,,18 58 02,+43 57 41,733.93,1.1300,1.0600,,6290.00,0.4300,Kepler Objects of Interest
KOI-4451 b,0,,0.21689,8.830262700000,0.0766430,,,,,,674.1,,,,,18 48 46,+47 06 20,933.58,,0.7050,-0.2400,5038.00,,Kepler Objects of Interest
KOI-3056 b,0,,0.11300,6.699662000000,0.0650000,,,,,,773.0,,,,,19 44 48,+42 46 40,1011.67,0.8240,0.7300,,5228.00,1.4000,Kepler Objects of Interest
KOI-0904 b,0,,0.14490,2.211106800000,0.0290000,,,,,,906.0,,,,,19 00 40,+44 01 35,594.84,0.6310,0.6020,,4509.00,14.0000,Kepler Objects of Interest
KOI-0904 c,0,,0.14216,27.953690000000,0.1550000,,,,,,392.0,,,,,19 00 40,+44 01 35,594.84,0.6310,0.6020,,4509.00,14.0000,Kepler Objects of Interest
KOI-0904 d,0,,0.16130,42.143340000000,0.2030000,,,,,,343.0,,,,,19 00 40,+44 01 35,594.84,0.6310,0.6020,,4509.00,14.0000,Kepler Objects of Interest
KOI-0904 e,0,,0.12211,4.617519000000,0.0470000,,,,,,712.0,,,,,19 00 40,+44 01 35,594.84,0.6310,0.6020,,4509.00,14.0000,Kepler Objects of Interest
KOI-0904 f,0,,0.15219,10.198574000000,0.0790000,,,,,,549.0,,,,,19 00 40,+44 01 35,594.84,0.6310,0.6020,,4509.00,14.0000,Kepler Objects of Interest
KOI-4699 b,0,,0.05787,3.077127360000,0.0425841,,,,,,1372.0,,,,,19 27 33,+43 38 59,526.29,,1.0320,-0.2200,6319.00,,Kepler Objects of Interest
KOI-1797 b,0,,0.20049,16.781774000000,0.1150000,,,,,,534.0,,,,,19 43 26,+47 56 22,223.55,0.7110,0.7000,,4907.00,14.0000,Kepler Objects of Interest
KOI-4748 b,0,,0.16403,6.647496670000,0.0716950,,,,,,1000.0,,,,,19 39 08,+49 29 31,1734.65,,1.0070,0.0700,6046.00,,Kepler Objects of Interest
KOI-5224 b,0,,0.18408,171.030621000000,0.5971490,,,,,,358.2,,,,,19 00 42,+41 20 32,1264.54,,1.0740,-0.2400,6054.00,,Kepler Objects of Interest
KOI-1771 b,0,,5.92347,91.056437000000,0.4030000,,,,,,411.0,,,,,19 10 39,+49 08 29,1845.13,1.0540,0.9600,,6050.00,0.3000,Kepler Objects of Interest
KOI-5232 b,0,,0.15930,476.423650000000,1.2096300,,,,,,260.7,,,,,19 33 56,+41 19 12,787.17,,1.0640,-0.2400,6300.00,,Kepler Objects of Interest
KOI-0639 b,0,,0.24605,17.979880000000,0.1420000,,,,,,795.0,,,,,19 47 32,+40 13 41,777.31,1.1800,1.1100,,6433.00,0.2400,Kepler Objects of Interest
KOI-1422 b,0,,0.17224,5.841641000000,0.0510000,,,,,,533.0,,,,,19 06 09,+49 26 14,384.80,0.5160,0.5000,,3862.00,13.9000,Kepler Objects of Interest
KOI-1422 c,0,,0.18135,19.850250000000,0.1150000,,,,,,355.0,,,,,19 06 09,+49 26 14,384.80,0.5160,0.5000,,3862.00,13.9000,Kepler Objects of Interest
KOI-1422 d,0,,0.13943,10.864310000000,0.0770000,,,,,,434.0,,,,,19 06 09,+49 26 14,384.80,0.5160,0.5000,,3862.00,13.9000,Kepler Objects of Interest
KOI-1422 e,0,,0.14672,63.338280000000,0.2490000,,,,,,241.0,,,,,19 06 09,+49 26 14,384.80,0.5160,0.5000,,3862.00,13.9000,Kepler Objects of Interest
KOI-1422 f,0,,0.12758,34.142470000000,0.1650000,,,,,,297.0,,,,,19 06 09,+49 26 14,384.80,0.5160,0.5000,,3862.00,13.9000,Kepler Objects of Interest
KOI-2833 b,0,,0.14854,1.791881400000,0.0300000,,,,,,2096.0,,,,,19 52 51,+45 24 24,756.60,1.1600,1.8400,,6066.00,5.4000,Kepler Objects of Interest
KOI-3398 b,0,,0.11245,7.319399920000,0.0746425,,,,,,1017.0,,,,,19 41 59,+38 38 40,668.37,,0.9560,-0.5000,6444.00,,Kepler Objects of Interest
KOI-3398 c,0,,0.20067,35.799267900000,0.2150730,,,,,,599.0,,,,,19 41 59,+38 38 40,668.37,,0.9560,-0.5000,6444.00,,Kepler Objects of Interest
KOI-3398 d,0,,0.09186,4.327078930000,0.0525774,,,,,,1212.0,,,,,19 41 59,+38 38 40,668.37,,0.9560,-0.5000,6444.00,,Kepler Objects of Interest
KOI-0844 b,0,,0.32807,3.709884000000,0.0450000,,,,,,1028.0,,,,,18 55 27,+41 20 47,1077.85,0.9050,0.8000,,5526.00,0.5000,Kepler Objects of Interest
KOI-0590 b,0,,0.22418,11.388570000000,0.1040000,,,,,,888.0,,,,,19 45 59,+46 34 38,1191.95,1.1390,1.0600,,6306.00,0.3000,Kepler Objects of Interest
KOI-0590 c,0,,0.26975,50.698520000000,0.2800000,,,,,,541.0,,,,,19 45 59,+46 34 38,1191.95,1.1390,1.0600,,6306.00,0.3000,Kepler Objects of Interest
KOI-2440 b,0,,0.11756,4.866591000000,0.0540000,,,,,,1054.0,,,,,18 51 59,+40 33 26,650.33,0.8890,0.9600,,5656.00,9.3000,Kepler Objects of Interest
KOI-0976 b,0,,8.11060,52.569090000000,0.3370000,,,,,,757.0,,,,,19 23 46,+38 32 19,296.12,1.8430,1.6240,,7822.00,,Kepler Objects of Interest
KOI-1465 b,0,,0.72904,9.771455000000,0.0890000,,,,,,804.0,,,,,19 04 35,+49 52 03,708.89,0.9810,0.8800,,5812.00,0.4000,Kepler Objects of Interest
KOI-2571 b,0,,0.08840,0.826269500000,0.0160000,,,,,,1518.0,,,,,19 32 32,+42 21 01,491.63,0.8100,0.7100,,5159.00,1.0000,Kepler Objects of Interest
KOI-2219 b,0,,0.09842,3.757307000000,0.0430000,,,,,,879.0,,,,,19 21 03,+40 32 55,380.42,0.7440,0.6910,,4969.00,7.0000,Kepler Objects of Interest
KOI-3137 b,0,,0.08475,1.332041800000,0.0230000,,,,,,1377.0,,,,,19 00 50,+46 32 27,1038.59,0.8730,0.7700,,5402.00,0.5000,Kepler Objects of Interest
KOI-2754 b,0,,0.06561,1.341560900000,0.0230000,,,,,,1510.0,,,,,18 54 58,+48 22 24,262.38,0.8550,0.8860,,5516.00,,Kepler Objects of Interest
KOI-2728 b,0,,0.33718,42.351130000000,0.2610000,,,,,,685.0,,,,,19 44 53,+39 16 08,791.31,1.3300,1.3400,,6858.00,0.7400,Kepler Objects of Interest
KOI-4730 b,0,,0.45839,9.078320460000,0.0837718,,,,,,984.0,,,,,19 26 21,+44 54 27,1058.99,,1.6110,0.3000,5086.00,,Kepler Objects of Interest
KOI-2936 b,0,,0.10024,6.480178000000,0.0670000,,,,,,891.0,,,,,19 54 38,+48 14 55,705.04,0.9480,0.8400,,5697.00,0.6000,Kepler Objects of Interest
KOI-4084 b,0,,0.27430,214.887778000000,0.6958370,,,,,,266.1,,,,,19 04 12,+39 05 45,931.76,,0.8760,0.3000,5375.00,,Kepler Objects of Interest
KOI-3045 b,0,,0.20049,44.868600000000,0.2510000,,,,,,469.0,,,,,19 18 42,+40 14 58,1354.31,1.0500,0.8200,,5878.00,,Kepler Objects of Interest
KOI-3301 b,0,,0.10480,20.710406200000,0.1420060,,,,,,626.0,,,,,19 30 31,+44 16 59,661.21,,0.9010,-0.1200,5631.00,,Kepler Objects of Interest
KOI-2422 b,0,,0.15492,26.783720000000,0.1640000,,,,,,563.0,,,,,19 46 12,+49 06 08,822.17,0.8160,0.9100,,5413.00,13.9000,Kepler Objects of Interest
KOI-0352 b,0,,0.20413,27.082160000000,0.1770000,,,,,,649.0,,,,,19 52 16,+49 24 45,731.72,1.0080,1.0600,,6002.00,4.8000,Kepler Objects of Interest
KOI-0352 c,0,,0.20231,16.007540000000,0.1250000,,,,,,772.0,,,,,19 52 16,+49 24 45,731.72,1.0080,1.0600,,6002.00,4.8000,Kepler Objects of Interest
KOI-0554 b,0,,0.70170,3.658489200000,0.0470000,,,,,,1215.0,,,,,19 21 24,+40 41 13,972.32,1.0630,0.9600,,6082.00,0.3000,Kepler Objects of Interest
KOI-2378 b,0,,0.14034,4.767029000000,0.0530000,,,,,,1050.0,,,,,19 49 51,+48 10 53,780.93,0.8820,0.9500,,5625.00,9.4000,Kepler Objects of Interest
KOI-4797 b,0,,0.36452,9.972150000000,0.0847618,,,,,,649.7,,,,,19 49 23,+43 25 16,,,0.8550,,,,Kepler Objects of Interest
KOI-4261 b,0,,0.12020,1.450880434000,0.0251788,,,,,,1700.0,,,,,19 13 12,+47 46 31,1496.43,,1.0230,-0.1400,6046.00,,Kepler Objects of Interest
KOI-4426 b,0,,0.24605,369.144200000000,1.0709300,,,,,,335.0,,,,,19 37 48,+44 10 00,,,1.5700,,,,Kepler Objects of Interest
KOI-3649 b,0,,5.95628,1.303902167900,0.0238183,,,,,,2081.0,,,,,19 52 31,+41 20 03,2226.98,,1.3430,-0.2400,6282.00,,Kepler Objects of Interest
KOI-1992 b,0,,0.15401,12.798380000000,0.1090000,,,,,,794.0,,,,,19 16 47,+49 18 20,952.43,1.0600,0.9600,,6064.00,0.3000,Kepler Objects of Interest
KOI-1992 c,0,,0.15401,27.321145000000,0.1818790,,,,,,630.0,,,,,19 16 47,+49 18 20,952.43,1.0600,0.9600,,6064.00,0.3000,Kepler Objects of Interest
KOI-3119 b,0,,0.30073,2.184438000000,0.0250000,,,,,,797.0,,,,,19 46 20,+40 43 22,677.83,0.4600,0.6100,,3665.00,,Kepler Objects of Interest
KOI-3343 b,0,,0.23967,83.266260300000,0.3766880,,,,,,421.0,,,,,19 27 25,+38 23 35,1144.53,,0.9560,-0.1000,5996.00,,Kepler Objects of Interest
KOI-5971 b,0,,0.10207,493.306118000000,0.9983780,,,,,,149.0,,,,,19 45 03,+51 15 57,218.26,,0.5480,-0.9600,4558.00,,Kepler Objects of Interest
KOI-0800 b,0,,0.29162,2.711482000000,0.0390000,,,,,,1372.0,,,,,19 26 36,+38 29 40,1642.04,1.0900,1.0000,,6157.00,0.3000,Kepler Objects of Interest
KOI-0800 c,0,,0.30984,7.212031000000,0.0750000,,,,,,990.0,,,,,19 26 36,+38 29 40,1642.04,1.0900,1.0000,,6157.00,0.3000,Kepler Objects of Interest
KOI-3935 b,0,,0.14863,1.093676727000,0.0205259,,,,,,1675.0,,,,,19 47 36,+41 11 53,917.37,,0.8690,-0.1600,5835.00,,Kepler Objects of Interest
KOI-4959 b,0,,4.61028,420.928864580000,1.1212100,,,,,,292.0,,,,,19 23 45,+38 07 10,980.74,,1.1770,-0.2800,6462.00,,Kepler Objects of Interest
KOI-2316 b,0,,0.20960,17.137560000000,0.1340000,,,,,,765.0,,,,,18 52 24,+43 08 52,1363.07,1.0900,1.0500,,6195.00,1.5000,Kepler Objects of Interest
KOI-0234 b,0,,0.27339,9.613716000000,0.0880000,,,,,,923.0,,,,,19 21 25,+44 31 07,934.92,0.9800,1.0900,,5945.00,6.5000,Kepler Objects of Interest
KOI-1148 b,0,,0.17041,11.476130000000,0.1050000,,,,,,990.0,,,,,18 48 48,+44 25 20,1076.94,1.1700,1.2800,,6419.00,2.7300,Kepler Objects of Interest
KOI-1148 c,0,,0.14490,25.262900000000,0.1780000,,,,,,760.0,,,,,18 48 48,+44 25 20,1076.94,1.1700,1.2800,,6419.00,2.7300,Kepler Objects of Interest
KOI-4499 b,0,,0.10033,5.199056850000,0.0577643,,,,,,1035.0,,,,,19 55 07,+48 18 46,915.21,,0.8670,-0.4000,6058.00,,Kepler Objects of Interest
KOI-0707 b,0,,0.50122,21.775754000000,0.1660000,,,,,,862.0,,,,,19 16 18,+46 00 18,1344.03,1.2950,1.8200,,5904.00,4.2400,Kepler Objects of Interest
KOI-0707 c,0,,0.42740,41.027950000000,0.2540000,,,,,,697.0,,,,,19 16 18,+46 00 18,1344.03,1.2950,1.8200,,5904.00,4.2400,Kepler Objects of Interest
KOI-0707 d,0,,0.37363,31.784660000000,0.2140000,,,,,,759.0,,,,,19 16 18,+46 00 18,1344.03,1.2950,1.8200,,5904.00,4.2400,Kepler Objects of Interest
KOI-0707 e,0,,0.29891,13.175619000000,0.1190000,,,,,,1018.0,,,,,19 16 18,+46 00 18,1344.03,1.2950,1.8200,,5904.00,4.2400,Kepler Objects of Interest
KOI-0707 f,0,,0.16312,5.668075000000,0.0680000,,,,,,1347.0,,,,,19 16 18,+46 00 18,1344.03,1.2950,1.8200,,5904.00,4.2400,Kepler Objects of Interest
KOI-0022 b,0,,1.02704,7.891450200000,0.0810000,,,,,,976.0,,,,,18 50 31,+46 19 24,651.31,1.1560,1.1120,,5972.00,1.5000,Kepler Objects of Interest
KOI-0872 b,0,,0.65614,33.601789000000,0.1910000,,,,,,466.0,,,,,19 17 04,+42 36 15,809.85,0.8200,0.7600,,5289.00,4.5000,Kepler Objects of Interest
KOI-0872 c,0,,0.13487,6.766579000000,0.0660000,,,,,,793.0,,,,,19 17 04,+42 36 15,809.85,0.8200,0.7600,,5289.00,4.5000,Kepler Objects of Interest
KOI-1498 b,0,,0.19593,5.833734000000,0.0640000,,,,,,1024.0,,,,,19 00 13,+46 19 14,1669.47,1.0500,0.9500,,6034.00,0.3000,Kepler Objects of Interest
KOI-1498 c,0,,0.12303,2.421496000000,0.0360000,,,,,,1366.0,,,,,19 00 13,+46 19 14,1669.47,1.0500,0.9500,,6034.00,0.3000,Kepler Objects of Interest
KOI-1115 b,0,,0.19411,12.991780000000,0.1050000,,,,,,857.0,,,,,19 25 41,+38 12 59,836.78,0.9100,1.2300,,5685.00,12.5000,Kepler Objects of Interest
KOI-4500 b,0,,0.17315,8.701780000000,0.0811751,,,,,,730.2,,,,,19 43 37,+45 24 19,,,0.8570,,,,Kepler Objects of Interest
KOI-4500 c,0,,0.21871,44.985100000000,0.2426970,,,,,,422.3,,,,,19 43 37,+45 24 19,,,0.8570,,,,Kepler Objects of Interest
KOI-4811 b,0,,0.17224,21.742455400000,0.1518390,,,,,,799.0,,,,,19 15 25,+45 05 51,974.47,,1.4970,-0.0800,5767.00,,Kepler Objects of Interest
KOI-2209 b,0,,0.10571,18.302160000000,0.1340000,,,,,,642.0,,,,,19 30 51,+44 04 56,697.22,0.9600,0.8600,,5744.00,0.8000,Kepler Objects of Interest
KOI-2792 b,0,,0.04648,2.128247800000,0.0330000,,,,,,1462.0,,,,,19 05 21,+48 44 38,206.05,1.0100,1.0100,,5998.00,3.4000,Kepler Objects of Interest
KOI-1738 b,0,,0.11391,4.167856000000,0.0470000,,,,,,993.0,,,,,19 26 59,+39 26 48,368.27,0.7960,0.8500,,5307.00,13.4000,Kepler Objects of Interest
KOI-3742 b,0,,6.79103,1.412578194200,0.0258644,,,,,,1931.0,,,,,19 57 30,+40 45 26,1646.31,,1.1350,-0.2800,6609.00,,Kepler Objects of Interest
KOI-0845 b,0,,0.31896,16.329860000000,0.1240000,,,,,,725.0,,,,,19 14 02,+41 18 06,1389.28,0.9570,0.9800,,5846.00,5.4000,Kepler Objects of Interest
KOI-2829 b,0,,0.18226,10.613405000000,0.0980000,,,,,,988.0,,,,,19 17 27,+41 31 59,608.69,1.1000,1.2800,,6194.00,4.3000,Kepler Objects of Interest
KOI-0790 b,0,,0.22418,8.472396000000,0.0770000,,,,,,734.0,,,,,19 45 27,+51 19 10,842.37,0.8550,0.7510,,5331.00,0.6000,Kepler Objects of Interest
KOI-0790 c,0,,0.21871,60.419160000000,0.2860000,,,,,,381.0,,,,,19 45 27,+51 19 10,842.37,0.8550,0.7510,,5331.00,0.6000,Kepler Objects of Interest
KOI-1875 b,0,,0.19137,9.917215000000,0.0910000,,,,,,854.0,,,,,19 51 45,+46 52 53,913.40,1.0100,0.9600,,5959.00,2.4000,Kepler Objects of Interest
KOI-1875 c,0,,0.12439,0.538355310000,0.0127590,,,,,,2237.0,,,,,19 51 45,+46 52 53,913.40,1.0100,0.9600,,5959.00,2.4000,Kepler Objects of Interest
KOI-2984 b,0,,0.09933,11.455600000000,0.1010000,,,,,,944.0,,,,,19 58 49,+43 37 21,640.07,1.0400,1.2700,,6031.00,6.3000,Kepler Objects of Interest
KOI-0597 b,0,,0.24150,17.306930000000,0.1330000,,,,,,752.0,,,,,19 27 53,+47 51 51,1259.31,1.0530,1.0400,,6107.00,2.5000,Kepler Objects of Interest
KOI-0597 c,0,,0.13305,2.092282000000,0.0330000,,,,,,1510.0,,,,,19 27 53,+47 51 51,1259.31,1.0530,1.0400,,6107.00,2.5000,Kepler Objects of Interest
KOI-0597 d,0,,0.22145,52.814760000000,0.2800000,,,,,,518.0,,,,,19 27 53,+47 51 51,1259.31,1.0530,1.0400,,6107.00,2.5000,Kepler Objects of Interest
KOI-0512 b,0,,0.22783,6.510036000000,0.0640000,,,,,,935.0,,,,,18 48 26,+42 21 16,898.66,0.8340,0.9600,,5482.00,13.7000,Kepler Objects of Interest
KOI-2144 b,0,,0.39368,38.669520000000,0.2170000,,,,,,636.0,,,,,19 59 51,+44 09 39,1479.79,0.9090,1.5400,,5409.00,13.9000,Kepler Objects of Interest
KOI-5707 b,0,,0.28342,208.798313000000,0.7263460,,,,,,347.0,,,,,19 47 45,+46 29 38,1696.65,,1.1680,0.1000,6208.00,,Kepler Objects of Interest
KOI-2058 b,0,,0.10115,1.523732000000,0.0210000,,,,,,890.0,,,,,19 10 00,+47 28 09,333.58,0.5460,0.5220,,4048.00,13.8000,Kepler Objects of Interest
KOI-4435 b,0,,0.08894,10.861442200000,0.0981812,,,,,,897.0,,,,,18 47 49,+44 15 41,691.81,,1.0130,-0.2800,6328.00,,Kepler Objects of Interest
KOI-0318 b,0,,0.47297,38.583360000000,0.2470000,,,,,,655.0,,,,,19 12 36,+44 04 07,509.49,1.3410,1.3800,,6285.00,1.2300,Kepler Objects of Interest
KOI-2460 b,0,,0.10207,11.323060000000,0.0850000,,,,,,547.0,,,,,19 10 37,+48 58 55,442.63,0.6480,0.6200,,4592.00,13.8000,Kepler Objects of Interest
KOI-1964 b,0,,0.06653,2.229323000000,0.0330000,,,,,,1327.0,,,,,19 22 48,+43 36 25,138.46,0.9210,0.9710,,5548.00,8.7000,Kepler Objects of Interest
KOI-1701 b,0,,0.15766,2.439006000000,0.0410000,,,,,,2199.0,,,,,19 50 04,+42 46 37,556.11,1.5700,1.9200,,7288.00,1.4700,Kepler Objects of Interest
KOI-3407 b,0,,0.24660,92.436613800000,0.3724180,,,,,,349.0,,,,,19 42 46,+42 36 34,969.32,,0.7450,-0.4800,5598.00,,Kepler Objects of Interest
KOI-0692 b,0,,0.10389,2.462345000000,0.0350000,,,,,,1276.0,,,,,19 23 17,+44 38 49,531.27,0.9760,0.8700,,5806.00,0.4000,Kepler Objects of Interest
KOI-0692 c,0,,0.19137,4.822934000000,0.0550000,,,,,,1018.0,,,,,19 23 17,+44 38 49,531.27,0.9760,0.8700,,5806.00,0.4000,Kepler Objects of Interest
KOI-4032 b,0,,0.08739,3.951300310000,0.0466182,,,,,,1277.0,,,,,19 02 54,+42 39 16,444.89,,1.1900,-0.2400,5731.00,,Kepler Objects of Interest
KOI-4032 c,0,,0.07382,2.892208970000,0.0378630,,,,,,1417.0,,,,,19 02 54,+42 39 16,444.89,,1.1900,-0.2400,5731.00,,Kepler Objects of Interest
KOI-1577 b,0,,0.13305,2.806242000000,0.0330000,,,,,,789.0,,,,,19 17 09,+51 24 32,562.12,0.5960,0.5660,,4320.00,14.0000,Kepler Objects of Interest
KOI-2477 b,0,,0.20049,14.026250000000,0.1130000,,,,,,809.0,,,,,19 05 00,+42 22 42,1133.84,0.9700,1.0900,,5908.00,7.0000,Kepler Objects of Interest
KOI-3426 b,0,,0.14945,58.770247300000,0.2892070,,,,,,508.0,,,,,19 52 00,+41 11 49,950.02,,1.0130,-0.4400,6158.00,,Kepler Objects of Interest
KOI-2406 b,0,,0.16586,7.010723000000,0.0750000,,,,,,1069.0,,,,,19 22 31,+40 08 13,1293.64,1.1600,1.0900,,6369.00,0.2000,Kepler Objects of Interest
KOI-3417 b,0,,0.29308,91.083087000000,0.3980730,,,,,,415.0,,,,,18 50 37,+43 09 45,1314.06,,1.0080,-0.0200,5915.00,,Kepler Objects of Interest
KOI-2369 b,0,,0.20960,11.018320000000,0.0990000,,,,,,829.0,,,,,19 02 52,+40 51 25,1724.46,1.0500,0.9500,,6054.00,0.4000,Kepler Objects of Interest
