name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
K2-273 b,0,,0.394,11.71633200,0.097400,,,,,,672,,transit,2018,18/10/26,08 39 06.4897,+19 00 36.0998,310.60,0.90,0.84,0.200,5200.00,,Confirmed planets
Kepler-253 c,0,,0.24150,10.281951,,,,,,,,,transit,2014,14/02/26,19 27 22.0764,+44 51 29.2443,919.62,0.8080,0.786,,5208,,Confirmed planets
Kepler-253 d,0,,0.28888,18.119869,,,,,,,,,transit,2014,14/02/26,19 27 22.0764,+44 51 29.2443,919.62,0.8080,0.786,,5208,,Confirmed planets
Kepler-253 b,0,,0.14854,3.783986,,,,,,,,,transit,2014,14/02/26,19 27 22.0764,+44 51 29.2443,919.62,0.8080,0.786,,5208,,Confirmed planets
Kepler-1294 b,0,,0.285,115.686225800,,,,,,,,,transit,2016,16/05/10,19 25 04.3408,+44 29 17.4470,,0.99,0.97,-0.03,5776.0,,Confirmed planets
Kepler-1218 b,0,,0.128,22.922126600,,,,,,,,,transit,2016,16/05/10,19 26 18.9496,+44 31 54.1848,861.252,1.06,1.10,-0.02,5986.0,,Confirmed planets
2MASS J0809+4434,0,13.0,1.35,,,,,,,,1253.0,,imaging,2022,22/01/23,08 09 59.04,+44 34 21.61,25.0,,,,,,Confirmed planets
Kepler-1383 b,0,,0.126,13.909358300,,,,,,,,,transit,2016,16/05/10,19 51 46.7483,+42 11 30.7315,1057.98,1.26,1.44,0.03,6370.0,,Confirmed planets
BD-08 2823 b,0,0.045,,5.60,0.056,0.15,30,,,,,,RV,2009,15/11/17,10 00 47.72035,-09 31 00.0340,42.5,0.74,,-0.07,4746,4.5,Confirmed planets
BD-08 2823 c,0,0.33,,237.6,0.68,0.19,-233,,,,,,RV,2009,15/11/17,10 00 47.72035,-09 31 00.0340,42.5,0.74,,-0.07,4746,4.5,Confirmed planets
K2-198 c,0,,0.127,3.35960550,,,,,,86.494,1230,,transit,2019,19/08/15,13 15 22.5217,-06 27 53.6201,110.91,0.80,0.76,,5212.90,,Confirmed planets
K2-198 d,0,,0.218,7.45001770,,,,,,89.860,943,,transit,2019,19/08/15,13 15 22.5217,-06 27 53.6201,110.91,0.80,0.76,,5212.90,,Confirmed planets
K2-198 b,0,,0.374,17.04286830,,,,,,88.904,716,,transit,2018,19/08/15,13 15 22.5217,-06 27 53.6201,110.91,0.80,0.76,,5212.90,,Confirmed planets
TOI-2152 b,0,2.83,1.281,3.3773512,0.05064,0.057,96.0,,,86.42,1800.0,,transit,2022,22/05/13,01 45 21.00,+77 47 24.00,302.8,1.516,1.612,0.28,6630.0,,Confirmed planets
Kepler-371 b,0,,0.17224,34.763278,,,,,,,,,transit,2014,14/02/26,19 29 18.3513,+38 39 27.2723,637.54,,0.992,,5666,,Confirmed planets
Kepler-371 c,0,,0.16221,67.968015,,,,,,,,,transit,2014,14/02/26,19 29 18.3513,+38 39 27.2723,637.54,,0.992,,5666,,Confirmed planets
Kepler-648 b,0,,0.287,17.421174900,,,,,,,,,transit,2016,16/05/10,18 55 35.9127,+45 01 00.8400,647.878,1.05,0.98,0.21,5741.0,,Confirmed planets
MOA-2020-BLG-208L b,0,0.14473,0.688,,2.740000,,,,,,,,microlensing,2023,23/10/15,17 53 44,-32 35 22,7490.0000000,0.43,,,,,Confirmed planets
WD 0806-661 B,0,8,,,,,,,,,340,,imaging,2011,11/04/22,08 06 53.7535,-66 18 16.7028,19.2,0.62,,,5700.0,,Confirmed planets
KMT-2021-BLG-0912 b,0,6.92,,,3.03,,,,,,,,microlensing,2021,21/11/12,17 59 17.00,-31 59 52.00,6710.0,0.75,,,,,Confirmed planets
Kepler-643 b,0,,0.906,16.338896260,,,,,,,,,transit,2016,16/05/10,19 21 18.5545,+42 53 53.7587,1097.09,1.00,2.52,0.13,4908.0,,Confirmed planets
Kepler-1104 b,0,,0.110,5.037280150,,,,,,,,,transit,2016,16/05/10,19 37 52.4459,+49 19 51.6892,538.503,1.30,1.41,0.13,6417.0,,Confirmed planets
Kepler-1266 b,0,0.02260,0.230,28.47474800,0.168900,0.000000,,,,88.280,4.89000000000e+02,,transit,2016,22/09/15,19 03 29,+42 43 41,849.3120000,0.80,0.76,-0.070,5044.00,,Confirmed planets
Kepler-1266 c,0,0.01090,0.150,4.86631012,0.052000,0.000000,,,,84.730,8.81000000000e+02,,transit,2021,22/09/15,19 03 29,+42 43 41,849.3120000,0.80,0.76,-0.070,5044.00,,Confirmed planets
Kepler-1564 b,0,,0.131,18.054038100,,,,,,,,,transit,2016,16/05/10,19 22 20.6683,+46 38 33.6588,933.01,0.93,0.90,0.03,5528.0,,Confirmed planets
WASP-96 b,0,0.48,1.2,3.4252602,0.0453,,,,,85.6,1285,,transit,2013,13/10/22,00 04 11.1376,-47 21 38.3229,356.024,1.06,1.05,0.14,5540,8,Confirmed planets
HAT-P-27 b,0,0.62,1.02,3.039577,0.0400,0.0,,,,85.0,1102.7,,transit,2011,13/05/29,14 51 04.1870,+05 56 50.5481,204,0.92,0.87,0.14,5300.0,3.60,Confirmed planets
HD 20868 b,0,1.99,,380.85,0.947,0.75,356.2,,,,,,RV,2008,15/11/17,03 20 42.69404,-33 43 48.3916,46.2,0.78,0.79,0.04,4795,4.5,Confirmed planets
Kepler-729 b,0,,0.319,3.166353710,,,,,,,,,transit,2016,16/05/10,19 05 26.4251,+45 24 51.4761,,0.94,0.91,-0.05,5633.0,,Confirmed planets
Kepler-1302 b,0,,0.128,8.839226590,,,,,,,,,transit,2016,16/05/10,19 23 57.4217,+50 18 29.0164,646.329,0.86,0.82,0.04,5236.0,,Confirmed planets
Kepler-227 b,0,,0.28342,9.488015,,,,,,,,,transit,2014,14/02/26,19 27 44.2230,+48 08 29.9615,1481.07,0.9200,1.091,,5854,,Confirmed planets
Kepler-227 c,0,,0.27704,54.418694,,,,,,,,,transit,2014,14/02/26,19 27 44.2230,+48 08 29.9615,1481.07,0.9200,1.091,,5854,,Confirmed planets
Kepler-1154 b,0,,0.209,5.185614200,,,,,,,,,transit,2016,16/05/10,19 49 54.5093,+39 52 38.0867,1522.77,1.26,1.43,0.04,6327.0,,Confirmed planets
Kepler-1154 c,0,,0.211,8.458083120,,,,,,,,,transit,2016,16/05/10,19 49 54.5093,+39 52 38.0867,1522.77,1.26,1.43,0.04,6327.0,,Confirmed planets
Kepler-989 b,0,,0.197,7.964315350,,,,,,,,,transit,2016,16/05/10,18 46 19.8976,+47 14 01.0670,499.027,0.82,0.78,0.01,5074.0,,Confirmed planets
Kepler-493 b,0,,1.350,3.003876580,,,,,,,,,transit,2016,16/05/10,19 41 13.8137,+38 52 53.9267,1834.86,1.36,1.54,0.11,6457.0,,Confirmed planets
Kepler-1195 b,0,,0.186,8.496422410,,,,,,,,,transit,2016,16/05/10,18 57 24.2652,+40 51 10.7176,942.596,0.74,0.71,-0.25,4965.0,,Confirmed planets
K2-336 b,0,0.00624,0.109,21.19473300,,,,,,89.030,5.69000000000e+02,,transit,2016,21/10/03,08 55 21,+16 47 39,239.2890000,0.86,0.80,-0.170,5424.00,,Confirmed planets
Kepler-207 d,0,,0.30164,5.868075,,,,,,,,,transit,2014,14/02/26,19 20 07.3248,+42 09 57.7570,813.46,1.0400,1.588,,5920,,Confirmed planets
Kepler-207 b,0,,0.14307,1.611865,,,,,,,,,transit,2014,14/02/26,19 20 07.3248,+42 09 57.7570,813.46,1.0400,1.588,,5920,,Confirmed planets
Kepler-207 c,0,,0.13670,3.071571,,,,,,,,,transit,2014,14/02/26,19 20 07.3248,+42 09 57.7570,813.46,1.0400,1.588,,5920,,Confirmed planets
HD 189733 A b,2,1.138,1.138,2.21857312,0.03142,0.0041,,,,85.51,1099.7,,transit,2005,13/08/18,20 00 43,+22 42 39,19.3,0.8,0.788,-0.03,4980.0,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-360 b,0,,0.15036,3.289672,,,,,,,,,transit,2014,14/02/26,19 05 08.3332,+44 46 53.7219,1230.47,1.0250,1.058,,6053,,Confirmed planets
Kepler-360 c,0,,0.19137,7.186434,,,,,,,,,transit,2014,14/02/26,19 05 08.3332,+44 46 53.7219,1230.47,1.0250,1.058,,6053,,Confirmed planets
HD 122430 b,0,3.71,,344.95,1.02,0.68,,,,,868.8,,RV,2003,15/05/24,14 02 22.7817,-27 25 47.1992,135,1.68,22.9,-0.09,4300.0,,Controversial
TOI-3757 b,0,0.2684,1.07,3.438753,0.03845,0.14,130.0,,,86.76,759.0,,transit,2022,22/03/15,06 04 01.00,+55 01 12.00,177.4,0.64,0.62,0.0,3913.0,,Confirmed planets
WASP-101 b,0,0.5,1.41,3.585722,0.0506,,,,,85,1560,,transit,2013,13/10/22,06 33 24.2672,-23 29 10.2969,202.4,1.34,1.29,0.2,6400,0.9,Confirmed planets
xi Aql b,0,2.8,,136.75,0.68,0,0,,,,,,RV,2008,15/09/23,19 54 14.88184,+08 27 41.2299,62.7,2.2,12,-0.205,4780,,Confirmed planets
HATS-29 b,0,0.653,1.251,4.6058749,0.05475,0.079,,,,87.37,,,transit,2016,16/07/28,09 00 23,-54 06 24,351.0,1.032,1.073,0.16,5670.0,5.5,Confirmed planets
HD 103774 b,0,0.367,,5.8881,0.070,0.09,-42,,,,1310.9,,RV,2013,13/01/14,11 56 55.5894,-12 06 28.4700,55,1.335,,0.28,6489,,Confirmed planets
HD 155193 b,0,0.75000,1.250,352.65000000,1.040000,0.210000,62.8800,,,0.711,,,RV,2021,21/06/11,17 09 41.0838,+10 02 19.2692,57.7995000,1.22,1.76,0.050,6239.00,,Confirmed planets
HD 102956 b,0,0.96,,6.495,0.081,0.048,,,,,1642.2,,RV,2010,10/07/28,11 51 22.5110,+57 38 26.6426,126,1.68,4.4,0.19,5054.0,,Confirmed planets
Kepler-576 b,0,,0.292,29.911367940,,,,,,,,,transit,2016,16/05/10,19 40 43.8994,+38 39 15.2016,628.457,0.99,0.97,0.09,5672.0,,Confirmed planets
HD 70573 b,0,6.1,,851.8,1.76,0.4,,,,,167.4,,RV,2007,15/05/24,08 22 49.9528,+01 51 33.5542,45.7,1,,-0.18,5737.0,,Controversial
GJ 2056 b,0,0.05097,,69.97100000,0.283000,0.720000,58.0000,,,,,,RV,2020,20/09/03,07 12 04.8089,-24 53 31.4919,28.47,0.62,,,,,Confirmed planets
EPIC 211945201 b,0,,0.514,19.49221000,0.149300,,,,,,817,,transit,2018,18/10/26,09 06 17.7565,+19 24 08.0512,182.69,1.17,1.39,0.100,6069.00,,Confirmed planets
Kepler-788 b,0,,0.227,8.398462690,,,,,,,,,transit,2016,16/05/10,19 20 00.1031,+38 32 23.5756,,1.16,1.23,0.05,6159.0,,Confirmed planets
HATS-33 b,0,1.192,1.23,2.5495551,0.03727,0.08,,,,87.62,,,transit,2016,16/07/11,19 38 32.0768,-55 40 12,355.0,1.062,1.022,0.29,5659.0,3.0,Confirmed planets
K2-117 c,0,,0.184,5.44401700,0.049200,,,,,,537,,transit,2017,18/10/26,08 55 25.3640,+10 28 08.9036,101.95,0.54,0.51,-0.050,3778.00,,Confirmed planets
K2-117 b,0,,0.181,1.29160000,0.018900,,,,,,868,,transit,2017,18/10/26,08 55 25.3640,+10 28 08.9036,101.95,0.54,0.51,-0.050,3778.00,,Confirmed planets
Kepler-865 b,0,,0.222,14.163992940,,,,,,,,,transit,2016,16/05/10,19 50 53.8258,+43 31 38.7628,596.09,0.93,0.92,-0.01,5570.0,,Confirmed planets
HD 13167 b,0,3.31000,,2613.00000000,4.100000,0.563000,265.0000,,,,,,RV,2018,18/12/06,02 08 13.7826,-24 41 43.4789,149.57,1.35,2.39,,5671.00,,Confirmed planets
Kepler-285 b,0,,0.12211,2.633867,,,,,,,,,transit,2014,14/02/26,19 25 33.8151,+48 03 56.1215,864.99,0.8650,0.808,,5411,,Confirmed planets
Kepler-285 c,0,,0.10207,6.186676,,,,,,,,,transit,2014,14/02/26,19 25 33.8151,+48 03 56.1215,864.99,0.8650,0.808,,5411,,Confirmed planets
FL Lyr b,1,,,,,,,,,,,,timing,2015,15/11/16,19 12 04.86170,+46 19 26.8632,130,,,,,,"Controversial, Planets in binary systems, P-type"
Kepler-168 c,0,,0.24514,13.193242,,,,,,,,,transit,2014,14/02/26,19 38 50.4486,+39 49 30.3092,1230.24,1.1200,1.107,,6282,,Confirmed planets
Kepler-168 b,0,,0.13305,4.425391,,,,,,,,,transit,2014,14/02/26,19 38 50.4486,+39 49 30.3092,1230.24,1.1200,1.107,,6282,,Confirmed planets
HD 150433 b,0,0.168,,1096.2,1.9303,0.0,,,,,182.8,,RV,2011,11/09/12,16 41 08.2147,-02 51 26.2022,29.6,,,,5940.0,,Confirmed planets
Kepler-335 b,0,,0.30893,6.562331,,,,,,,,,transit,2014,14/02/26,19 44 15.4330,+45 25 43.0333,1361.65,,1.854,,5877,,Confirmed planets
Kepler-335 c,0,,0.27977,67.844469,,,,,,,,,transit,2014,14/02/26,19 44 15.4330,+45 25 43.0333,1361.65,,1.854,,5877,,Confirmed planets
HD 108147 b,0,0.261,,10.8985,0.102,0.53,,,,,907.7,,RV,2002,09/10/06,12 25 46.2670,-64 01 19.5150,38.57,1.19,1.22,0.18,6067.0,,Confirmed planets
Kepler-1560 b,0,,0.079,3.031957440,,,,,,,,,transit,2016,16/05/10,19 31 08.2999,+43 12 57.5511,509.866,1.02,1.02,0.04,5815.0,,Confirmed planets
TOI-5398 b,0,,1.040,10.59092300,,,,,,,9.19000000000e+02,,transit,2022,23/10/15,10 47 31,+36 19 46,130.8550000,1.11,1.05,0.130,6017.10,,Confirmed planets
Kepler-1702 b,0,,0.143,18.50120000,,,,,,,,,transit,2020,20/09/03,18 59 53,+44 34 03,878.23,,0.74,,5003.75,,Confirmed planets
HD 4308 b,0,0.0405,,15.609,0.118,0.27,,,,,685.9,,RV,2005,09/06/30,00 44 39.2675,-65 38 58.2824,21.9,0.85,0.92,-0.34,5597.0,,Confirmed planets
Kepler-689 b,0,,0.258,22.366560790,,,,,,,,,transit,2016,16/05/10,19 38 50.5479,+39 31 18.2160,,0.91,0.88,-0.01,5518.0,,Confirmed planets
Kepler-63 b,0,,0.556806,9.4341505,0.080,,,,,87.806,,,transit,2013,13/08/01,19 16 54.2861,+49 32 53.4508,200,0.984,0.901,0.05,5576,,Confirmed planets
OGLE-2019-BLG-0960 b,0,0.00708,,,1.6,,,,,,,,microlensing,2021,21/01/14,18 16 03.00,-25 46 21.00,880.0,0.47,,,,,Confirmed planets
HD 219077 b,0,10.39,,5501,6.22,0.770,57.61,,,,124.9,,RV,2012,12/11/29,23 14 06.5879,-62 42 00.0124,29,1.05,1.91,-0.13,5362.0,8.9,Confirmed planets
Gliese 676 A d,2,0.014,,3.6000,0.0413,0.15,,,,,,,RV,2012,12/12/05,17 30 11,-51 38 13,16.5,0.71,,0.23,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A e,2,0.036,,35.37,0.187,0.24,,,,,,,RV,2012,12/12/05,17 30 11,-51 38 13,16.5,0.71,,0.23,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A b,2,4.95,,1050.3,1.80,0.328,,,,,,,RV,2011,12/12/05,17 30 11,-51 38 13,16.5,0.71,,0.23,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A c,2,3.0,,4400,5.2,0.2,,,,,,,RV,2011,11/01/01,17 30 11,-51 38 13,16.5,0.71,,0.23,,,"Controversial, Planets in binary systems, S-type"
Kepler-234 b,0,,0.33718,2.711506,,,,,,,,,transit,2014,14/02/26,19 26 36.8456,+38 29 40.7390,1867.58,1.0900,1.113,,6224,,Confirmed planets
Kepler-234 c,0,,0.31987,7.212050,,,,,,,,,transit,2014,14/02/26,19 26 36.8456,+38 29 40.7390,1867.58,1.0900,1.113,,6224,,Confirmed planets
Kepler-591 b,0,,0.302,81.169429900,,,,,,,,,transit,2016,16/05/10,19 04 05.7704,+48 25 54.3854,803.277,0.97,0.94,0.01,5677.0,,Confirmed planets
XO-1 b,0,0.9,1.184,3.9415128,0.0488,0.0,,,,89.31,1168.0,,transit,2006,10/10/11,16 02 11.8463,+28 10 10.4196,200,1,0.928,,5940.0,,Confirmed planets
Kepler-1193 b,0,,0.118,2.832652130,,,,,,,,,transit,2016,16/05/10,19 12 34.7523,+51 16 32.2828,821.085,1.08,1.21,0.12,5908.0,,Confirmed planets
Kepler-1380 b,0,,0.128,10.310824500,,,,,,,,,transit,2016,16/05/10,19 12 27.8540,+42 26 25.5039,,0.96,0.94,0.10,5570.0,,Confirmed planets
HAT-P-46 b,0,0.493,1.284,,0.0577,0.123,70,,,85.5,1458,,transit,2013,13/08/16,18 01 46.6086,-02 58 15.4595,296,1.284,1.396,0.3,6120,2.5,Confirmed planets
HAT-P-46 c,0,2.0,,,0.383,0,,,,,,,RV,2013,,18 01 46.6086,-02 58 15.4595,296,1.284,1.396,0.3,6120,2.5,Controversial
Kepler-33 b,0,,0.158566,5.66793,0.0677,,,,,86.39,1349.8,,transit,2012,12/01/26,19 16 18.6100,+46 00 18.8134,917.8,1.291,1.82,0.0250,5904.0,4.27,Confirmed planets
Kepler-33 c,0,0.00252,0.2916,13.17562,0.1189,,,,,88.19,1018.5,,transit,2012,16/01/13,19 16 18.6100,+46 00 18.8134,917.8,1.291,1.82,0.0250,5904.0,4.27,Confirmed planets
Kepler-33 d,0,0.01478,0.487547,21.77596,0.166,,,,,88.71,861.5,,transit,2012,16/01/13,19 16 18.6100,+46 00 18.8134,917.8,1.291,1.82,0.0250,5904.0,4.27,Confirmed planets
Kepler-33 e,0,0.02108,0.366343,31.78440,0.2138,,,,,,759.5,,transit,2012,16/01/13,19 16 18.6100,+46 00 18.8134,917.8,1.291,1.82,0.0250,5904.0,4.27,Confirmed planets
Kepler-33 f,0,0.03618,0.406441,41.02902,0.2535,,,,,,697.5,,transit,2012,16/01/13,19 16 18.6100,+46 00 18.8134,917.8,1.291,1.82,0.0250,5904.0,4.27,Confirmed planets
K2-215 b,0,,0.1891,8.26965,,,,,,89.0,,,transit,2018,18/07/24,01 13 52.8257,+06 07 26.0801,473.100,1.000,0.974,0.11,,,Confirmed planets
KELT-24 b,0,5.18000,1.272,5.55149260,0.069690,0.077000,55.0000,,,89.170,1459,,transit,2019,19/09/12,10 47 38.3510,+71 39 21.1567,96.03,1.46,1.51,0.186,6509.00,,Confirmed planets
Kepler-1814 c,0,0.01180,0.148,0.62628177,0.013300,0.000000,,,,81.020,1.71100000000e+03,,transit,2023,23/10/15,19 00 52,+41 16 57,726.3460000,0.79,0.82,0.200,4922.00,,Confirmed planets
Kepler-1814 b,0,0.01950,0.211,2.93535996,0.037100,0.000000,,,,84.290,1.02200000000e+03,,transit,2021,23/10/15,19 00 52,+41 16 57,726.3460000,0.79,0.82,0.200,4922.00,,Confirmed planets
HD 124330 b,0,0.75000,1.250,270.66000000,0.860000,0.340000,18.2800,,,0.808,,,RV,2021,21/06/11,14 11 17.2321,+54 24 32.8908,60.1977000,1.15,1.30,0.220,5873.00,,Confirmed planets
Kepler-1514 b,0,5.28000,1.108,217.83184000,0.753000,0.401000,-75.2800,,,89.944,388,,transit,2016,21/01/11,19 30 31,+37 51 36,389.30,1.20,1.29,0.119,6145.00,,Confirmed planets
Kepler-1514 c,0,,0.105,10.51418100,0.099700,0.320000,0.0000,,,87.980,1066,,transit,2020,21/01/11,19 30 31,+37 51 36,389.30,1.20,1.29,0.119,6145.00,,Confirmed planets
Qatar-3 b,0,4.31,1.096,2.5079204,0.03783,,,,,86.8,6007.0,,transit,2016,16/09/18,23 56 36.48,+36 12 46.7,751.0,1.145,1.272,-0.041,6007.0,0.310,Confirmed planets
HD 24040 b,0,3.86000,1.160,3668.00000000,4.920000,0.040000,67.0000,,,,,,RV,2006,21/06/17,03 50 23,+17 28 31,46.6224000,1.11,1.30,0.190,5802.00,,Confirmed planets
HD 24040 c,0,0.20100,0.834,515.40000000,1.300000,0.110000,-17.1887,,,,,,RV,2021,21/06/17,03 50 23,+17 28 31,46.6224000,1.11,1.30,0.190,5802.00,,Confirmed planets
Kepler-1023 b,0,,0.235,62.138771400,,,,,,,,,transit,2016,16/05/10,19 16 07.1438,+49 46 11.0001,708.165,0.93,0.89,0.05,5494.0,,Confirmed planets
Kepler-1584 b,0,,0.144,13.399709900,,,,,,,,,transit,2016,16/05/10,19 11 03.0417,+43 16 27.9578,1476.67,1.10,1.13,0.00,6069.0,,Confirmed planets
HD 142415 b,0,1.62,,386.3,1.05,0.5,,,,,250.5,,RV,2003,10/12/29,15 57 40.7918,-60 12 00.9227,34.2,1.09,1.03,0.21,5834.0,,Confirmed planets
Kepler-1638 b,0,,0.167,259.336830000,,,,,,,,,transit,2016,16/05/10,19 41 55.7671,+48 31 27.9995,1595.15,0.97,0.95,-0.01,5710.0,,Confirmed planets
Kepler-632 b,0,,0.197,30.996607330,,,,,,,,,transit,2016,16/05/10,19 49 00.6168,+40 17 18.9571,,0.91,0.84,0.11,5322.0,,Confirmed planets
TOI-3688 A b,0,0.98000,1.167,3.24607500,0.045600,0.000000,,,,87.900,1.53400000000e+03,,transit,2023,23/10/15,02 37 08,+54 51 04,396.3780000,1.20,1.30,0.262,5950.00,,Confirmed planets
HD 131496 b,0,2.2,,883,2.09,0.163,,,,,321.8,,RV,2011,12/07/24,14 53 23.0283,+18 14 07.4713,110,1.61,4.3,0.25,4927.0,,Confirmed planets
Kepler-1006 b,0,,0.137,19.761720420,,,,,,,,,transit,2016,16/05/10,19 43 00.9991,+42 32 14.5672,,0.78,0.74,-0.40,5328.0,,Confirmed planets
HAT-P-7 b,2,1.709,1.4588,2.204737,0.0379,0.0,,,,83.111,2733,,transit,2008,15/05/24,19 28 59,+47 58 10,320,1.59,2.02,0.32,6310,1.770,"Confirmed planets, Planets in binary systems, S-type"
Kepler-228 d,0,,0.36817,11.094286,,,,,,,,,transit,2014,14/02/26,19 45 08.6683,+48 13 28.8016,1736.95,1.0400,1.014,,6043,,Confirmed planets
Kepler-228 c,0,,0.24605,4.134444,,,,,,,,,transit,2014,14/02/26,19 45 08.6683,+48 13 28.8016,1736.95,1.0400,1.014,,6043,,Confirmed planets
Kepler-228 b,0,,0.13943,2.566546,,,,,,,,,transit,2014,14/02/26,19 45 08.6683,+48 13 28.8016,1736.95,1.0400,1.014,,6043,,Confirmed planets
Kepler-777 b,0,,0.131,5.728125990,,,,,,,,,transit,2016,16/05/10,18 50 53.7750,+44 20 47.3091,448.712,0.58,0.56,-0.17,4043.0,,Confirmed planets
Kepler-769 b,0,,0.261,7.426089980,,,,,,,,,transit,2016,16/05/10,19 30 51.1448,+38 21 29.5125,1209.34,1.19,1.28,0.06,6186.0,,Confirmed planets
Kepler-769 c,0,,0.160,15.987017400,,,,,,,,,transit,2016,16/05/10,19 30 51.1448,+38 21 29.5125,1209.34,1.19,1.28,0.06,6186.0,,Confirmed planets
eps Coronae Borealis b,2,6.7,,417.9,1.3,0.11,133.1,,,,,,RV,2012,15/09/22,15 57 35.25147,+26 52 40.3635,67.9,1.7,21,-0.094,4406,1.74,"Confirmed planets, Planets in binary systems, S-type"
DMPP-4 b,0,0.03839,0.315,3.49820000,0.048530,0.063000,200.0000,,,,,,RV,2023,23/10/15,19 34 20,+51 14 09,25.3284000,1.25,1.38,-0.007,6400.00,,Confirmed planets
Kepler-1206 b,0,,0.146,1.216997660,,,,,,,,,transit,2016,16/05/10,19 43 45.2132,+49 47 28.1032,778.452,0.80,0.75,0.07,4877.0,,Confirmed planets
DE CVn b,0,12.00000,,4098.10000000,5.750000,0.000000,,,,86.000,,,timing,2018,19/07/11,13 26 53.2714,+45 32 46.6870,30.55,0.51,,,,,Confirmed planets
Kepler-1936 b,0,0.03200,0.282,126.55699920,0.554800,0.000000,,,,88.630,5.24000000000e+02,,transit,2021,22/02/01,19 22 55,+44 50 10,871.0960000,1.42,1.85,0.100,6501.00,,Confirmed planets
KELT-8 b,0,0.867,1.86,3.24406,0.04571,0.035,,,,82.65,1675,,transit,2015,15/05/25,18 53 13.3242,+24 07 38.5772,236,1.211,1.67,0.272,5754,,Confirmed planets
HD 128311 b,0,1.83,,460.1,,0.30,-76.2,259.2,,63.8,177.7,,RV,2002,15/01/08,14 36 00.5607,+09 44 47.4536,16.6,0.828,0.73,0.08,4965.0,,Confirmed planets
HD 128311 c,0,3.20,,910.7,,0.12,-19.7,184.2,,63.8,140.7,,RV,2005,15/01/08,14 36 00.5607,+09 44 47.4536,16.6,0.828,0.73,0.08,4965.0,,Confirmed planets
Kepler-677 b,0,,0.480,6.575316780,,,,,,,,,transit,2016,16/05/10,19 20 23.5399,+50 19 17.8113,,1.00,0.99,0.06,5723.0,,Confirmed planets
Kepler-902 b,0,,0.227,40.109954700,,,,,,,,,transit,2016,16/05/10,19 18 55.6049,+46 57 13.8272,1204.82,0.95,0.93,0.00,5647.0,,Confirmed planets
Kepler-959 b,0,,0.391,14.800748360,,,,,,,,,transit,2016,16/05/10,19 28 41.0831,+40 48 40.9814,826.788,1.60,2.01,0.02,7005.0,,Confirmed planets
Kepler-1094 b,0,,0.284,78.100023100,,,,,,,,,transit,2016,16/05/10,19 29 12.3012,+38 16 01.2783,1338.33,1.14,1.21,0.06,6112.0,,Confirmed planets
Kepler-241 b,0,,0.21233,12.718092,,,,,,,,,transit,2014,14/02/26,19 31 39.1456,+41 03 39.3398,595.71,0.6710,0.668,,4699,,Confirmed planets
Kepler-241 c,0,,0.23420,36.065978,,,,,,,,,transit,2014,14/02/26,19 31 39.1456,+41 03 39.3398,595.71,0.6710,0.668,,4699,,Confirmed planets
TOI-3331 A b,0,2.27000,1.158,2.01802310,0.031440,0.000000,,,,85.400,1.48800000000e+03,,transit,2022,22/09/15,18 05 18,-34 06 26,217.1930000,1.02,0.95,0.148,5609.00,,Confirmed planets
Kepler-1641 b,0,,0.277,19.672266000,,,,,,,,,transit,2016,16/05/10,19 45 26.2653,+41 34 28.3301,881.912,1.12,1.19,-0.02,6152.0,,Confirmed planets
Kepler-1641 c,0,,0.263,32.657212000,,,,,,,,,transit,2016,16/05/10,19 45 26.2653,+41 34 28.3301,881.912,1.12,1.19,-0.02,6152.0,,Confirmed planets
HD 79498 b,0,1.34,,1966,3.13,0.59,,,,,149.6,,RV,2012,12/02/04,09 15 09.4023,+23 22 31.9770,49,1.06,,0.24,5740.0,,Confirmed planets
Kepler-696 b,0,,0.548,4.190425570,,,,,,,,,transit,2016,16/05/10,19 33 59.1851,+41 08 15.3593,1474.71,1.06,1.08,0.07,5903.0,,Confirmed planets
Kepler-49 b,0,,0.21416,7.203871,,,,,,,,,transit,2014,14/02/26,19 29 10.6953,+40 35 30.4578,385.34,0.5490,0.559,,4252,,Confirmed planets
Kepler-49 c,0,,0.18773,10.912732,,,,,,,,,transit,2014,14/02/26,19 29 10.6953,+40 35 30.4578,385.34,0.5490,0.559,,4252,,Confirmed planets
Kepler-49 d,0,,0.14581,2.576549,,,,,,,,,transit,2014,14/02/26,19 29 10.6953,+40 35 30.4578,385.34,0.5490,0.559,,4252,,Confirmed planets
Kepler-49 e,0,,0.14216,18.596108,,,,,,,,,transit,2014,14/02/26,19 29 10.6953,+40 35 30.4578,385.34,0.5490,0.559,,4252,,Confirmed planets
WASP-127 b,0,0.18,1.37,4.178062,0.052,,,,,88.7,,,transit,2016,16/07/27,10 42 14.0835,-03 50 06.2598,160.2,1.08,1.39,,5620.0,11.41,Confirmed planets
